Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Lag_1,Lag_2,Lag_4,Rolling_Mean_4,Rolling_Std_4
34,2012-08-24,926250.21,0,72.44,3.61,130.8381613,9.285,2012,8,34,945318.47,337985.74,1303726.54,1067253.1674999993,719039.1299109871
1,2012-08-24,1494122.38,0,77.66,3.62,222.1719457,6.908,2012,8,34,926250.21,945318.47,2059458.25,925919.1999999993,472192.42136859905
32,2012-08-24,1272809.11,0,70.12,3.558,198.0984199,7.872,2012,8,34,1494122.38,926250.21,337985.74,1159625.0424999993,273916.18023981934
2,2012-08-24,1876788.15,0,76.91,3.62,221.8083518,6.565,2012,8,34,1272809.11,1494122.38,945318.47,1392492.4624999994,398571.1546445432
3,2012-08-24,412449.67,0,83.01,3.62,225.6925864,6.334,2012,8,34,1876788.15,1272809.11,926250.21,1264042.3274999994,620129.3371367257
22,2012-08-24,1060906.75,0,70.42,3.874,142.3105933,7.753,2012,8,34,412449.67,1876788.15,1494122.38,1155738.4199999995,604176.9804457647
27,2012-08-31,1731935.43,0,75.0,4.026,142.4054482,8.239,2012,8,35,1060906.75,412449.67,1272809.11,1270519.9999999993,673470.5325274359
44,2012-08-31,339490.69,0,79.18,3.624,130.8853548,5.407,2012,8,35,1731935.43,1060906.75,1876788.15,886195.6349999993,650415.5878596404
40,2012-08-31,987264.67,0,66.11,3.884,138.3771935,4.156,2012,8,35,339490.69,1731935.43,412449.67,1029899.3849999993,569297.2130086372
2,2012-08-31,1947083.3,0,82.64,3.638,221.9415576,6.565,2012,8,35,987264.67,339490.69,1060906.75,1251443.5224999993,733992.644837402
25,2012-08-31,714828.73,0,68.55,3.867,215.0878309,7.28,2012,8,35,1947083.3,987264.67,1731935.43,997166.8474999995,686705.1916183588
32,2012-08-31,1183979.27,0,76.12,3.556,198.0967341,7.872,2012,8,35,714828.73,1947083.3,339490.69,1208288.9924999992,528760.4288035589
1,2012-08-31,1582083.4,0,80.49,3.638,222.3054805,6.908,2012,8,35,1183979.27,714828.73,987264.67,1356993.6749999993,529522.0960946955
3,2012-08-31,408838.73,0,85.18,3.638,225.8293063,6.334,2012,8,35,1582083.4,1183979.27,1947083.3,972432.5324999993,516534.57311498834
8,2012-08-31,976137.73,0,75.33,3.638,225.8786088,5.401,2012,8,35,408838.73,1582083.4,714828.73,1037759.7824999993,488878.7534501968
30,2012-08-31,439132.5,0,83.58,3.638,221.9415576,6.565,2012,8,35,976137.73,408838.73,1183979.27,851548.0899999994,552353.3331297906
37,2012-08-31,538344.1,0,84.79,3.638,220.9853964,6.623,2012,8,35,439132.5,976137.73,1582083.4,590613.2649999993,262900.22344530176
19,2012-08-31,1542719.87,0,71.85,4.026,138.3771935,8.193,2012,8,35,538344.1,439132.5,408838.73,874083.5499999993,503121.25054868066
16,2012-08-31,551837.31,0,64.19,3.556,198.0967341,6.061,2012,8,35,1542719.87,538344.1,976137.73,768008.4449999994,518913.239439448
31,2012-08-31,1373651.49,0,83.58,3.638,221.9415576,6.565,2012,8,35,551837.31,1542719.87,439132.5,1001638.1924999994,531703.4026868113
34,2012-08-31,933487.71,0,75.89,3.646,130.8853548,9.285,2012,8,35,1373651.49,551837.31,538344.1,1100424.0949999993,446875.81394791213
18,2012-08-31,1117097.23,0,70.09,3.884,138.3771935,8.535,2012,8,35,933487.71,1373651.49,1542719.87,994018.4349999994,345667.3556096775
17,2012-08-31,865924.2,0,68.07,3.624,130.8853548,5.936,2012,8,35,1117097.23,933487.71,551837.31,1072540.1574999993,227067.61424669938
15,2012-08-31,610185.32,0,71.42,4.026,138.3771935,8.193,2012,8,35,865924.2,1117097.23,1373651.49,881673.6149999992,209811.7547828465
7,2012-08-31,586467.16,0,60.46,3.556,198.0967341,7.872,2012,8,35,610185.32,865924.2,933487.71,794918.4774999993,249278.46038623428
43,2012-08-31,593141.29,0,81.12,3.638,213.6736313,9.285,2012,8,35,586467.16,610185.32,1117097.23,663929.4924999992,135032.93487791155
13,2012-08-31,2073855.42,0,79.18,3.624,130.8853548,5.765,2012,8,35,593141.29,586467.16,865924.2,965912.2974999993,738696.257294178
26,2012-08-31,1053495.51,0,63.69,3.884,138.3771935,7.405,2012,8,35,2073855.42,593141.29,610185.32,1076739.8449999993,699765.3504502671
36,2012-08-31,282647.48,0,84.79,3.608,220.9853964,6.623,2012,8,35,1053495.51,2073855.42,586467.16,1000784.9249999993,782336.9725972122
11,2012-08-31,1372872.35,0,86.49,3.638,225.8293063,6.334,2012,8,35,282647.48,1053495.51,593141.29,1195717.6899999992,743064.3765925557
38,2012-08-31,424904.95,0,89.78,4.093,130.8853548,10.926,2012,8,35,1372872.35,282647.48,2073855.42,783480.0724999993,516301.2678178958
10,2012-08-31,1650285.54,0,86.97,3.886,130.8853548,7.17,2012,8,35,424904.95,1372872.35,1053495.51,932677.5799999994,680466.7012361998
42,2012-08-31,504760.57,0,86.97,3.886,130.8853548,7.17,2012,8,35,1650285.54,424904.95,282647.48,988205.8524999993,615723.172328772
28,2012-08-31,1227118.75,0,89.78,4.093,130.8853548,10.926,2012,8,35,504760.57,1650285.54,1372872.35,951767.4524999993,589108.1126421838
5,2012-08-31,344642.01,0,84.25,3.638,222.8958121,5.603,2012,8,35,1227118.75,504760.57,424904.95,931701.7174999993,613881.5783326089
14,2012-08-31,1613342.19,0,75.09,3.867,191.461281,8.684,2012,8,35,344642.01,1227118.75,1650285.54,922465.8799999993,599578.073221053
4,2012-08-31,2081181.35,0,76.47,3.646,130.8853548,4.077,2012,8,35,1613342.19,344642.01,504760.57,1316571.0749999993,736059.2804871049
41,2012-08-31,1360517.52,0,71.56,3.556,198.0967341,6.432,2012,8,35,2081181.35,1613342.19,1227118.75,1349920.7674999994,733673.5324821337
9,2012-08-31,576879.15,0,80.71,3.638,226.0734135,5.277,2012,8,35,1360517.52,2081181.35,344642.01,1407980.0524999993,629379.3229846542
35,2012-08-31,931278.97,0,75.0,3.867,142.4054482,8.839,2012,8,35,576879.15,1360517.52,1613342.19,1237464.2474999994,647333.6986235091
6,2012-08-31,1577439.81,0,83.58,3.638,223.9210125,5.668,2012,8,35,931278.97,576879.15,2081181.35,1111528.8624999993,446246.83057196776
45,2012-08-31,734297.87,0,75.09,3.867,191.461281,8.684,2012,8,35,1577439.81,931278.97,1360517.52,954973.9499999994,439575.1012868116
24,2012-08-31,1344558.92,0,71.18,4.026,138.3771935,8.953,2012,8,35,734297.87,1577439.81,576879.15,1146893.8924999994,383478.1709389203
29,2012-08-31,545844.91,0,71.93,3.884,138.3771935,9.419,2012,8,35,1344558.92,734297.87,931278.97,1050535.3774999992,489488.4246733395
12,2012-08-31,1061943.49,0,89.78,4.093,130.8853548,10.926,2012,8,35,545844.91,1344558.92,1577439.81,921661.2974999993,353489.51126676204
21,2012-08-31,763867.59,0,83.58,3.638,221.9415576,6.565,2012,8,35,1061943.49,545844.91,734297.87,929053.7274999992,348539.67340111657
20,2012-08-31,2062481.56,0,72.66,3.867,215.0878309,7.28,2012,8,35,763867.59,1061943.49,1344558.92,1108534.3874999993,670223.9847092698
23,2012-08-31,1577468.78,0,68.34,3.884,138.3771935,4.156,2012,8,35,2062481.56,763867.59,545844.91,1366440.3549999993,572951.0255773441
39,2012-08-31,1710923.94,0,83.72,3.638,220.9853964,6.623,2012,8,35,1577468.78,2062481.56,1061943.49,1528685.4674999993,549386.120001062
22,2012-08-31,1022270.86,0,71.93,3.884,142.4054482,7.753,2012,8,35,1710923.94,1577468.78,763867.59,1593286.2849999992,432161.8651263917
33,2012-08-31,237129.81,0,94.55,3.886,130.8853548,7.147,2012,8,35,1022270.86,1710923.94,2062481.56,1136948.3474999992,669908.0929012202
26,2012-09-07,1081874.03,1,61.58,3.921,138.4729355,7.405,2012,9,36,237129.81,1022270.86,1577468.78,1013049.6599999992,603849.3048062192
44,2012-09-07,338737.33,1,70.65,3.689,130.9325484,5.407,2012,9,36,1081874.03,237129.81,1710923.94,670003.0074999994,443789.1891741508
12,2012-09-07,955146.04,1,88.52,4.124,130.9325484,10.926,2012,9,36,338737.33,1081874.03,1022270.86,653221.8024999993,426979.31526670663
14,2012-09-07,1904512.34,1,75.7,3.911,191.5776756,8.684,2012,9,36,955146.04,338737.33,237129.81,1070067.4349999994,644072.548883016
33,2012-09-07,286428.78,1,92.02,4.124,130.9325484,7.147,2012,9,36,1904512.34,955146.04,1081874.03,871206.1224999994,752829.1537398153
19,2012-09-07,1497073.82,1,72.2,4.076,138.4729355,8.193,2012,9,36,286428.78,1904512.34,338737.33,1160790.2449999994,700715.5171520471
4,2012-09-07,2125104.72,1,82.09,3.709,130.9325484,4.077,2012,9,36,1497073.82,286428.78,955146.04,1453279.9149999993,820247.675471783
41,2012-09-07,1392143.82,1,67.41,3.596,198.0950484,6.432,2012,9,36,2125104.72,1497073.82,1904512.34,1325187.7849999995,764398.5201929054
1,2012-09-07,1661767.33,1,83.96,3.73,222.4390153,6.908,2012,9,36,1392143.82,2125104.72,286428.78,1669022.4224999994,323672.56133532146
24,2012-09-07,1477134.75,1,72.81,4.076,138.4729355,8.953,2012,9,36,1661767.33,1392143.82,1497073.82,1664037.6549999993,327336.19120192545
3,2012-09-07,408229.73,1,84.99,3.73,225.9660263,6.334,2012,9,36,1477134.75,1661767.33,2125104.72,1234818.9074999993,562435.9873072868
20,2012-09-07,2080529.06,1,76.36,3.911,215.2189573,7.28,2012,9,36,408229.73,1477134.75,1392143.82,1406915.2174999993,712041.3596931346
15,2012-09-07,587259.82,1,71.61,4.076,138.4729355,8.193,2012,9,36,2080529.06,408229.73,1661767.33,1138288.3399999992,782996.9067381459
37,2012-09-07,526838.14,1,84.19,3.73,221.1181142,6.623,2012,9,36,587259.82,2080529.06,1477134.75,900714.1874999993,790050.8451254459
21,2012-09-07,642827.29,1,88.4,3.73,222.0747635,6.565,2012,9,36,526838.14,587259.82,408229.73,959363.5774999994,748942.9708782708
7,2012-09-07,597876.55,1,57.84,3.596,198.0950484,7.872,2012,9,36,642827.29,526838.14,2080529.06,588700.4499999993,47759.59391548118
10,2012-09-07,1708283.28,1,83.07,4.124,130.9325484,7.17,2012,9,36,597876.55,642827.29,587259.82,868956.3149999994,561585.0113091614
35,2012-09-07,984833.35,1,76.0,3.911,142.500303,8.839,2012,9,36,1708283.28,597876.55,526838.14,983455.1174999994,513184.7988332784
25,2012-09-07,671482.9,1,72.79,3.911,215.2189573,7.28,2012,9,36,984833.35,1708283.28,642827.29,990619.0199999993,507007.55250424583
38,2012-09-07,490274.82,1,88.52,4.124,130.9325484,10.926,2012,9,36,671482.9,984833.35,597876.55,963718.5874999993,536772.1777893696
8,2012-09-07,932160.37,1,80.87,3.73,226.0153733,5.401,2012,9,36,490274.82,671482.9,1708283.28,769687.8599999993,231229.15002486823
30,2012-09-07,433565.77,1,88.4,3.73,222.0747635,6.565,2012,9,36,932160.37,490274.82,984833.35,631870.9649999993,224438.00242125764
27,2012-09-07,1840955.23,1,76.0,4.076,142.500303,8.239,2012,9,36,433565.77,932160.37,671482.9,924239.0474999993,650516.8515905311
31,2012-09-07,1358111.62,1,88.4,3.73,222.0747635,6.565,2012,9,36,1840955.23,433565.77,490274.82,1141198.2474999994,600319.8600660892
22,2012-09-07,996628.8,1,73.3,3.921,142.500303,7.753,2012,9,36,1358111.62,1840955.23,932160.37,1157315.3549999993,593665.5201579956
18,2012-09-07,1083521.24,1,71.85,3.921,138.4729355,8.535,2012,9,36,996628.8,1358111.62,433565.77,1319804.2224999992,380060.44731885346
9,2012-09-07,565812.29,1,87.93,3.73,226.2103541,5.277,2012,9,36,1083521.24,996628.8,1840955.23,1001018.4874999993,328504.64895111223
42,2012-09-07,617405.35,1,83.07,4.124,130.9325484,7.17,2012,9,36,565812.29,1083521.24,1358111.62,815841.9199999993,262188.2291580382
29,2012-09-07,540811.85,1,73.3,3.921,138.4729355,9.419,2012,9,36,617405.35,565812.29,996628.8,701887.6824999992,256413.32062013278
36,2012-09-07,293728.57,1,84.19,3.697,221.1181142,6.623,2012,9,36,540811.85,617405.35,1083521.24,504439.5149999993,144048.5409906203
39,2012-09-07,1609811.75,1,83.71,3.73,221.1181142,6.623,2012,9,36,293728.57,540811.85,565812.29,765439.3799999993,579611.1882869413
5,2012-09-07,350648.91,1,86.3,3.73,223.0298805,5.603,2012,9,36,1609811.75,293728.57,617405.35,698750.2699999993,616494.0386726141
43,2012-09-07,663814.18,1,84.99,3.73,213.7990991,9.285,2012,9,36,350648.91,1609811.75,540811.85,729500.8524999993,609012.3949840558
34,2012-09-07,976415.56,1,78.26,3.709,130.9325484,9.285,2012,9,36,663814.18,350648.91,293728.57,900172.5999999994,537662.3168056266
23,2012-09-07,1427162.26,1,66.74,3.921,138.4729355,4.156,2012,9,36,976415.56,663814.18,1609811.75,854510.2274999993,459359.144251808
32,2012-09-07,1126685.95,1,72.56,3.596,198.0950484,7.872,2012,9,36,1427162.26,976415.56,350648.91,1048519.4874999993,317635.79511018074
2,2012-09-07,1898777.07,1,87.65,3.73,222.0747635,6.565,2012,9,36,1126685.95,1427162.26,663814.18,1357260.2099999995,406748.87546110334
40,2012-09-07,1088248.4,1,65.06,3.921,138.4729355,4.156,2012,9,36,1898777.07,1126685.95,976415.56,1385218.4199999992,374402.6368883521
6,2012-09-07,1608077.01,1,86.33,3.73,224.0560076,5.668,2012,9,36,1088248.4,1898777.07,1427162.26,1430447.1074999992,391687.00610640866
17,2012-09-07,1255633.29,1,61.99,3.689,130.9325484,5.936,2012,9,36,1608077.01,1088248.4,1126685.95,1462683.9424999992,362577.94937443914
28,2012-09-07,1469693.99,1,88.52,4.124,130.9325484,10.926,2012,9,36,1255633.29,1608077.01,1898777.07,1355413.1724999994,229660.73575702158
45,2012-09-07,766512.66,1,75.7,3.911,191.5776756,8.684,2012,9,36,1469693.99,1255633.29,1088248.4,1274979.237499999,368682.5585806931
16,2012-09-07,537138.58,1,60.09,3.596,198.0950484,6.061,2012,9,36,766512.66,1469693.99,1608077.01,1007244.6299999992,429925.54262634576
11,2012-09-07,1304584.4,1,85.17,3.73,225.9660263,6.334,2012,9,36,537138.58,766512.66,1255633.29,1019482.4074999993,439932.90254392684
13,2012-09-07,2165796.31,1,70.65,3.689,130.9325484,5.765,2012,9,36,1304584.4,537138.58,1469693.99,1193507.9874999993,723608.6327779798
22,2012-09-14,918049.28,0,66.42,3.988,142.5938833,7.753,2012,9,37,2165796.31,1304584.4,766512.66,1231392.1424999991,697289.9954640905
25,2012-09-14,657241.63,0,60.9,3.948,215.3583757,7.28,2012,9,37,918049.28,2165796.31,537138.58,1261417.904999999,658962.4748112696
41,2012-09-14,1306644.25,0,59.39,3.659,198.1267184,6.432,2012,9,37,657241.63,918049.28,1304584.4,1261932.8674999992,659008.2561127106
9,2012-09-14,523427.35,0,73.55,3.717,226.3567545,5.277,2012,9,37,1306644.25,657241.63,2165796.31,851340.6274999992,344941.0439342109
15,2012-09-14,527509.76,0,65.44,4.088,138.5673,8.193,2012,9,37,523427.35,1306644.25,918049.28,753705.7474999991,373826.6437036686
16,2012-09-14,526525.16,0,56.69,3.659,198.1267184,6.061,2012,9,37,527509.76,523427.35,657241.63,721026.6299999992,390415.6217493203
38,2012-09-14,430944.39,0,83.64,4.133,130.9776667,10.926,2012,9,37,526525.16,527509.76,1306644.25,502101.6649999992,47470.06434120104
12,2012-09-14,885892.37,0,83.64,4.133,130.9776667,10.926,2012,9,37,430944.39,526525.16,523427.35,592717.9199999992,200628.61107732612
29,2012-09-14,475127.18,0,66.42,3.988,138.5673,9.419,2012,9,37,885892.37,430944.39,527509.76,579622.2749999992,207882.18865481546
42,2012-09-14,586737.66,0,78.47,3.966,130.9776667,7.17,2012,9,37,475127.18,885892.37,526525.16,594675.3999999992,204914.57722106331
5,2012-09-14,299800.67,0,76.65,3.717,223.1734167,5.603,2012,9,37,586737.66,475127.18,430944.39,561889.4699999992,246179.84334367872
4,2012-09-14,2117854.6,0,68.2,3.706,130.9776667,4.077,2012,9,37,299800.67,586737.66,885892.37,869880.0274999992,840323.4334344165
39,2012-09-14,1447614.08,0,76.71,3.717,221.2601207,6.623,2012,9,37,2117854.6,299800.67,475127.18,1113001.7524999992,828642.3737008688
14,2012-09-14,1554794.22,0,67.87,3.948,191.69985,8.684,2012,9,37,1447614.08,2117854.6,586737.66,1355015.8924999991,762427.671744007
30,2012-09-14,437773.31,0,76.1,3.717,222.2174395,6.565,2012,9,37,1554794.22,1447614.08,299800.67,1389509.0524999993,699281.4266400818
11,2012-09-14,1267675.05,0,79.61,3.717,226.1122067,6.334,2012,9,37,437773.31,1554794.22,2117854.6,1176964.164999999,506832.8165262877
27,2012-09-14,1519604.5,0,68.72,4.088,142.5938833,8.239,2012,9,37,1267675.05,437773.31,1447614.08,1194961.769999999,520734.69869034394
36,2012-09-14,301893.63,0,78.16,3.692,221.2601207,6.623,2012,9,37,1519604.5,1267675.05,1554794.22,881736.6224999992,602534.983151695
18,2012-09-14,960476.1,0,64.45,3.988,138.5673,8.535,2012,9,37,301893.63,1519604.5,437773.31,1012412.3199999993,525971.2123197727
24,2012-09-14,1242909.53,0,64.28,4.088,138.5673,8.953,2012,9,37,960476.1,301893.63,1267675.05,1006220.9399999992,522096.3251843181
33,2012-09-14,277417.53,0,83.4,3.966,130.9776667,7.147,2012,9,37,1242909.53,960476.1,1519604.5,695674.1974999992,482903.83167970314
23,2012-09-14,1279041.64,0,61.37,3.988,138.5673,4.156,2012,9,37,277417.53,1242909.53,301893.63,939961.1999999993,464089.8660171489
21,2012-09-14,628494.63,0,76.1,3.717,222.2174395,6.565,2012,9,37,1279041.64,277417.53,960476.1,856965.8324999992,488253.98111336835
20,2012-09-14,2047949.98,0,64.84,3.948,215.3583757,7.28,2012,9,37,628494.63,1279041.64,1242909.53,1058225.9449999994,779453.6592257938
31,2012-09-14,1327705.44,0,76.1,3.717,222.2174395,6.565,2012,9,37,2047949.98,628494.63,277417.53,1320797.9224999992,580179.6458738851
45,2012-09-14,702238.27,0,67.87,3.948,191.69985,8.684,2012,9,37,1327705.44,2047949.98,1279041.64,1176597.0799999991,660182.3458007397
17,2012-09-14,1071040.22,0,59.64,3.749,130.9776667,5.936,2012,9,37,702238.27,1327705.44,628494.63,1287233.477499999,568414.8996143712
40,2012-09-14,901709.82,0,59.38,3.988,138.5673,4.156,2012,9,37,1071040.22,702238.27,2047949.98,1000673.4374999992,265052.6749710869
35,2012-09-14,821568.64,0,68.72,3.948,142.5938833,8.839,2012,9,37,901709.82,1071040.22,1327705.44,874139.2374999991,154751.1381517456
28,2012-09-14,1124660.77,0,83.64,4.133,130.9776667,10.926,2012,9,37,821568.64,901709.82,702238.27,979744.8624999991,141944.41138456506
19,2012-09-14,1370653.41,0,65.08,4.088,138.5673,8.193,2012,9,37,1124660.77,821568.64,1071040.22,1054648.1599999992,246628.79128489486
37,2012-09-14,514651.74,0,78.16,3.717,221.2601207,6.623,2012,9,37,1370653.41,1124660.77,901709.82,957883.6399999992,371137.7958474381
13,2012-09-14,1919917.03,0,68.55,3.749,130.9776667,5.765,2012,9,37,514651.74,1370653.41,821568.64,1232470.7374999993,582684.5797157263
8,2012-09-14,883569.38,0,67.21,3.717,226.1615981,5.401,2012,9,37,1919917.03,514651.74,1124660.77,1172197.8899999992,609410.0595125958
34,2012-09-14,955211.7,0,64.28,3.706,130.9776667,9.285,2012,9,37,883569.38,1919917.03,1370653.41,1068337.4624999992,599636.6459603547
2,2012-09-14,1814806.63,0,75.88,3.717,222.2174395,6.565,2012,9,37,955211.7,883569.38,514651.74,1393376.1849999991,549769.6413850136
44,2012-09-14,347726.67,0,68.55,3.749,130.9776667,5.407,2012,9,37,1814806.63,955211.7,1919917.03,1000328.5949999992,606886.0383171918
3,2012-09-14,407589.16,0,78.36,3.717,226.1122067,6.334,2012,9,37,347726.67,1814806.63,883569.38,881333.5399999992,679705.8240081755
43,2012-09-14,625196.94,0,73.03,3.717,213.9332167,9.285,2012,9,37,407589.16,347726.67,955211.7,798829.8499999992,687730.7034617568
26,2012-09-14,986131.94,0,57.69,3.988,138.5673,7.405,2012,9,37,625196.94,407589.16,1814806.63,591661.1774999992,288743.4740443261
6,2012-09-14,1375166.86,0,76.41,3.717,224.2004678,5.668,2012,9,37,986131.94,625196.94,347726.67,848521.2249999992,424494.66269250616
10,2012-09-14,1640168.99,0,78.47,3.966,130.9776667,7.17,2012,9,37,1375166.86,986131.94,407589.16,1156666.1824999992,444619.31076554983
32,2012-09-14,1156377.47,0,64.05,3.659,198.1267184,7.872,2012,9,37,1640168.99,1375166.86,625196.94,1289461.314999999,282878.8511509898
7,2012-09-14,541120.2,0,53.66,3.659,198.1267184,7.872,2012,9,37,1156377.47,1640168.99,986131.94,1178208.3799999992,468528.96949303185
1,2012-09-14,1517428.87,0,74.97,3.717,222.5820193,6.908,2012,9,37,541120.2,1156377.47,1375166.86,1213773.8824999991,493212.75459387264
5,2012-09-21,307306.76,0,71.09,3.721,223.3737593,5.603,2012,9,38,1517428.87,541120.2,1640168.99,880558.3249999991,555432.5309509027
39,2012-09-21,1555672.51,0,73.58,3.721,221.4578604,6.623,2012,9,38,307306.76,1517428.87,1156377.47,980382.0849999993,649450.9781636357
29,2012-09-21,489079.23,0,63.38,4.056,138.6534,9.419,2012,9,38,1555672.51,307306.76,541120.2,967371.8424999991,661591.5520396937
37,2012-09-21,521320.98,0,75.98,3.721,221.4578604,6.623,2012,9,38,489079.23,1555672.51,1517428.87,718344.8699999992,566112.7836676087
3,2012-09-21,414392.09,0,72.78,3.721,226.3151496,6.334,2012,9,38,521320.98,489079.23,307306.76,745116.2024999992,542223.5698546374
16,2012-09-21,509942.56,0,56.48,3.765,198.358523,6.061,2012,9,38,414392.09,521320.98,1555672.51,483683.71499999915,48085.10349596248
18,2012-09-21,971386.65,0,60.23,4.056,138.6534,8.535,2012,9,38,509942.56,414392.09,489079.23,604260.5699999991,249403.59587984264
42,2012-09-21,527165.7,0,81.93,4.125,131.0103333,7.17,2012,9,38,971386.65,509942.56,521320.98,605721.7499999992,248772.02690841723
31,2012-09-21,1373064.87,0,71.54,3.721,222.4169362,6.565,2012,9,38,527165.7,971386.65,414392.09,845389.9449999991,411544.9000833138
43,2012-09-21,601990.02,0,75.87,3.721,214.1192333,9.285,2012,9,38,1373064.87,527165.7,509942.56,868401.8099999991,388461.9269277702
41,2012-09-21,1276609.36,0,59.81,3.765,198.358523,6.432,2012,9,38,601990.02,1373064.87,971386.65,944707.4874999992,441756.08162180404
30,2012-09-21,443891.64,0,71.54,3.721,222.4169362,6.565,2012,9,38,1276609.36,601990.02,527165.7,923888.9724999993,469108.03072809614
15,2012-09-21,533161.64,0,60.34,4.203,138.6534,8.193,2012,9,38,443891.64,1276609.36,1373064.87,713913.1649999991,380673.32277045783
19,2012-09-21,1338572.29,0,60.62,4.203,138.6534,8.193,2012,9,38,533161.64,443891.64,601990.02,898058.7324999992,474963.2996161529
4,2012-09-21,2119438.53,0,68.97,3.721,131.0103333,4.077,2012,9,38,1338572.29,533161.64,1276609.36,1108766.0249999992,784781.9628526481
2,2012-09-21,1829415.67,0,71.09,3.721,222.4169362,6.565,2012,9,38,2119438.53,1338572.29,443891.64,1455147.0324999993,694023.7606977646
28,2012-09-21,1135340.19,0,82.97,4.125,131.0103333,10.926,2012,9,38,1829415.67,2119438.53,533161.64,1605691.6699999992,449655.9952695761
6,2012-09-21,1425603.65,0,70.81,3.721,224.4017192,5.668,2012,9,38,1135340.19,1829415.67,1338572.29,1627449.5099999993,434264.4584488784
38,2012-09-21,409600.98,0,82.97,4.125,131.0103333,10.926,2012,9,38,1425603.65,1135340.19,2119438.53,1199990.1224999991,598880.2312067614
36,2012-09-21,293804.45,0,75.98,3.709,221.4578604,6.623,2012,9,38,409600.98,1425603.65,1829415.67,816087.3174999992,551193.5813734658
14,2012-09-21,1565352.46,0,65.32,4.038,191.8567038,8.684,2012,9,38,293804.45,409600.98,1135340.19,923590.3849999991,664502.6489840173
25,2012-09-21,664745.2,0,57.6,4.038,215.5475459,7.28,2012,9,38,1565352.46,293804.45,1425603.65,733375.7724999991,575890.1596218824
9,2012-09-21,533756.88,0,69.92,3.721,226.5599138,5.277,2012,9,38,664745.2,1565352.46,409600.98,764414.7474999991,555611.4775501125
40,2012-09-21,899768.4,0,54.12,4.056,138.6534,4.156,2012,9,38,533756.88,664745.2,293804.45,915905.7349999992,458679.5627717347
35,2012-09-21,772302.94,0,66.1,4.038,142.6798167,8.839,2012,9,38,899768.4,533756.88,1565352.46,717643.354999999,155745.14731759482
23,2012-09-21,1338627.55,0,56.8,4.056,138.6534,4.156,2012,9,38,772302.94,899768.4,664745.2,886113.9424999992,337670.18078096636
45,2012-09-21,723086.2,0,65.32,4.038,191.8567038,8.684,2012,9,38,1338627.55,772302.94,533756.88,933446.2724999993,280193.1479319539
10,2012-09-21,1671857.57,0,81.93,4.125,131.0103333,7.17,2012,9,38,723086.2,1338627.55,899768.4,1126468.564999999,458479.81562832143
34,2012-09-21,943047.78,0,66.08,3.721,131.0103333,9.285,2012,9,38,1671857.57,723086.2,772302.94,1169154.7749999992,420924.6442288128
24,2012-09-21,1261158.47,0,61.25,4.203,138.6534,8.953,2012,9,38,943047.78,1671857.57,1338627.55,1149787.5049999992,412219.99069910013
44,2012-09-21,336017.6,0,67.96,3.821,131.0103333,5.407,2012,9,38,1261158.47,943047.78,723086.2,1053020.354999999,563461.8861746299
1,2012-09-21,1506126.06,0,69.87,3.721,222.7818386,6.908,2012,9,38,336017.6,1261158.47,1671857.57,1011587.4774999992,505946.7822466725
12,2012-09-21,922735.37,0,82.97,4.125,131.0103333,10.926,2012,9,38,1506126.06,336017.6,943047.78,1006509.3749999993,506964.92244568677
33,2012-09-21,252709.58,0,86.53,4.125,131.0103333,7.147,2012,9,38,922735.37,1506126.06,1261158.47,754397.1524999993,583142.6286919431
22,2012-09-21,921612.53,0,63.38,4.056,142.6798167,7.753,2012,9,38,252709.58,922735.37,336017.6,900795.8849999992,512300.4174652439
13,2012-09-21,1938379.66,0,67.96,3.821,131.0103333,5.765,2012,9,38,921612.53,252709.58,1506126.06,1008859.2849999992,695413.5050228914
21,2012-09-21,667151.46,0,71.54,3.721,222.4169362,6.565,2012,9,38,1938379.66,921612.53,922735.37,944963.3074999992,717359.9640518118
11,2012-09-21,1326132.98,0,73.64,3.721,226.3151496,6.334,2012,9,38,667151.46,1938379.66,252709.58,1213319.157499999,554325.8972699704
17,2012-09-21,938303.28,0,58.43,3.821,131.0103333,5.936,2012,9,38,1326132.98,667151.46,921612.53,1217491.8449999993,551453.5133681574
27,2012-09-21,1557485.75,0,66.1,4.203,142.6798167,8.239,2012,9,38,938303.28,1326132.98,1938379.66,1122268.3674999992,396631.44234547555
7,2012-09-21,530842.25,0,51.77,3.765,198.358523,7.872,2012,9,38,1557485.75,938303.28,667151.46,1088191.064999999,450909.4166079668
26,2012-09-21,961084.08,0,52.68,4.056,138.6534,7.405,2012,9,38,530842.25,1557485.75,1326132.98,996928.8399999993,422761.77761292923
8,2012-09-21,857796.45,0,66.96,3.721,226.3645848,5.401,2012,9,38,961084.08,530842.25,938303.28,976802.1324999991,428362.4205716338
20,2012-09-21,2028587.24,0,60.94,4.038,215.5475459,7.28,2012,9,38,857796.45,961084.08,1557485.75,1094577.5049999992,649116.6780915465
32,2012-09-21,1159119.6,0,63.49,3.765,198.358523,7.872,2012,9,38,2028587.24,857796.45,530842.25,1251646.8424999993,532835.9730399002
21,2012-09-28,647097.65,0,80.38,3.666,222.6164329,6.565,2012,9,39,1159119.6,2028587.24,961084.08,1173150.2349999992,607768.7773435075
